
  ZVR, 3.52

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  1.50000000000E+09     ; 4.00000000000E+09   ; Hz                  ; 801       ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; domain=TIME gate=OFF; MAGNITUDE           ; dB        ; 1%            ; none

  time-domain           ; time-domain-start   ; time-domain-stop    ; td-unit   ; nof-points
  TIME                  ; 0.00000000000E+00   ; 5.00000000000E-08   ; s         ; 801 

  transformation-type   ; period              ; dielectric-epsilon  ; x-axis    
  CHIRP IMPULSE BANDPASS; 3.20000000000E-07s  ; none                ; time      

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  time              ;  S21          
   4.33750000000E-08; -77.763       
   4.34375000000E-08; -77.7935      
   4.35000000000E-08; -77.9435      
   4.35625000000E-08; -78.2209      
   4.36250000000E-08; -78.6321      
   4.36875000000E-08; -79.182       
   4.37500000000E-08; -79.873       
   4.38125000000E-08; -80.7046      
   4.38750000000E-08; -81.6711      
   4.39375000000E-08; -82.7578      
   4.40000000000E-08; -83.9331      
   4.40625000000E-08; -85.139       
   4.41250000000E-08; -86.286       
   4.41875000000E-08; -87.2651      
   4.42500000000E-08; -87.9745      
   4.43125000000E-08; -88.3556      
   4.43750000000E-08; -88.4192      
   4.44375000000E-08; -88.2426      
   4.45000000000E-08; -87.9444      
   4.45625000000E-08; -87.6547      
   4.46250000000E-08; -87.4987      
   4.46875000000E-08; -87.5893      
   4.47500000000E-08; -88.0284      
   4.48125000000E-08; -88.8895      
   4.48750000000E-08; -89.8309      
   4.49375000000E-08; -90.5778      
   4.50000000000E-08; -91.0188      
   4.50625000000E-08; -91.0759      
   4.51250000000E-08; -90.7251      
   4.51875000000E-08; -90.0064      
   4.52500000000E-08; -89.007       
   4.53125000000E-08; -87.8324      
   4.53750000000E-08; -86.6074      
   4.54375000000E-08; -85.6805      
   4.55000000000E-08; -85.1286      
   4.55625000000E-08; -84.887       
   4.56250000000E-08; -84.902       
   4.56875000000E-08; -85.1282      
   4.57500000000E-08; -85.5221      
   4.58125000000E-08; -86.0379      
   4.58750000000E-08; -86.6233      
   4.59375000000E-08; -87.219       
   4.60000000000E-08; -87.7633      
   4.60625000000E-08; -88.2024      
   4.61250000000E-08; -88.5027      
   4.61875000000E-08; -88.6596      
   4.62500000000E-08; -88.6998      
   4.63125000000E-08; -88.6749      
   4.63750000000E-08; -88.6543      
   4.64375000000E-08; -88.7193      
   4.65000000000E-08; -88.9616      
   4.65625000000E-08; -89.4894      
   4.66250000000E-08; -90.4393      
   4.66875000000E-08; -91.4218      
   4.67500000000E-08; -91.9968      
   4.68125000000E-08; -91.9943      
   4.68750000000E-08; -91.3549      
   4.69375000000E-08; -90.1664      
   4.70000000000E-08; -88.6107      
   4.70625000000E-08; -86.8758      
   4.71250000000E-08; -85.1039      
   4.71875000000E-08; -83.3879      
   4.72500000000E-08; -81.9735      
   4.73125000000E-08; -80.9249      
   4.73750000000E-08; -80.1848      
   4.74375000000E-08; -79.7134      
   4.75000000000E-08; -79.48        
   4.75625000000E-08; -79.4583      
   4.76250000000E-08; -79.6229      
   4.76875000000E-08; -79.9478      
   4.77500000000E-08; -80.4073      
   4.78125000000E-08; -80.9779      
   4.78750000000E-08; -81.6408      
   4.79375000000E-08; -82.3844      
   4.80000000000E-08; -83.2058      
   4.80625000000E-08; -84.1134      
   4.81250000000E-08; -85.1288      
   4.81875000000E-08; -86.2881      
   4.82500000000E-08; -87.634       
   4.83125000000E-08; -89.1543      
   4.83750000000E-08; -90.703       
   4.84375000000E-08; -92.1273      
   4.85000000000E-08; -93.2332      
   4.85625000000E-08; -93.7693      
   4.86250000000E-08; -93.5353      
   4.86875000000E-08; -92.5338      
   4.87500000000E-08; -90.984       
   4.88125000000E-08; -89.1847      
   4.88750000000E-08; -87.4181      
   4.89375000000E-08; -85.8787      
   4.90000000000E-08; -84.584       
   4.90625000000E-08; -83.5086      
   4.91250000000E-08; -82.6316      
   4.91875000000E-08; -81.9358      
   4.92500000000E-08; -81.4024      
   4.93125000000E-08; -81.009       
   4.93750000000E-08; -80.7285      
   4.94375000000E-08; -80.5307      
   4.95000000000E-08; -80.3847      
   4.95625000000E-08; -80.2622      
   4.96250000000E-08; -80.1416      
   4.96875000000E-08; -80.0105      
   4.97500000000E-08; -79.867       
   4.98125000000E-08; -79.8065      
   4.98750000000E-08; -79.7261      
   4.99375000000E-08; -79.6251      
   5.00000000000E-08; -79.508       
